5.74969413107941e-09,7.97974929180978e-09,1.08245990363769e-08,1.44055596526958e-08,1.89002322674745e-08,2.45999783243984e-08,3.20053538006549e-08,4.19743652738068e-08,5.59402285953511e-08,7.62134622381151e-08,1.06373606020057e-07,1.51734003002122e-07,2.19825881384233e-07,3.20797318215478e-07,4.67568855322482e-07,6.75550875710255e-07,9.61736025911323e-07,1.34305973677169e-06,1.83408596206516e-06,2.44430860907386e-06,3.17561150754734e-06,4.02062077629052e-06,4.96272299270464e-06,5.97834208396094e-06,7.04165161363446e-06,8.13130246201854e-06,9.23809140485244e-06,1.03719480770572e-05,1.1566343660667e-05,1.28783551790225e-05,1.43832157248558e-05,1.61632094875609e-05,1.82920835692894e-05,2.08174795292649e-05,2.37448757186519e-05,2.70267990257162e-05,3.05603475337906e-05,3.41943627796108e-05,3.77452595581872e-05,4.10182420166699e-05,4.38292039016795e-05,4.60226223854764e-05,4.7482300568186e-05,4.81343653052779e-05,4.79444987726666e-05,4.69129352858575e-05,4.50706674307483e-05,4.24786758610312e-05,3.92296148743383e-05,3.54493708825081e-05,3.12951925293579e-05,2.69479863624096e-05,2.25984652647622e-05,1.84292072470967e-05,1.4596344465139e-05,1.12149370518127e-05,8.35106075492619e-06,6.02174378314364e-06,4.20187035135132e-06,2.83569142540065e-06,1.85000026885271e-06,1.16632241152842e-06,7.10341766478974e-07,4.17840577781387e-07
1.02817114758096e-08,1.42408864820842e-08,1.92641101794897e-08,2.55368710973717e-08,3.33204801267561e-08,4.30364015658566e-08,5.54061392080301e-08,7.16670381151427e-08,9.38865496534147e-08,1.25394794166514e-07,1.71341994433604e-07,2.39356894931516e-07,3.40230066850176e-07,4.88474389118682e-07,7.02538341146183e-07,1.00439478606629e-06,1.41823812230102e-06,1.96813432023986e-06,2.67469978825205e-06,3.55121507015239e-06,4.59993670513811e-06,5.80964117112479e-06,7.15549136901865e-06,8.60206274388716e-06,1.01097829335632e-05,1.16442068776009e-05,1.31866438364308e-05,1.4743904673932e-05,1.63545770657351e-05,1.80894355886695e-05,2.0044423870515e-05,2.23260465290082e-05,2.50307692550326e-05,2.82217855505166e-05,3.19077946754515e-05,3.602876068762e-05,4.04526540077798e-05,4.49849241854538e-05,4.93893873935328e-05,5.34162192677746e-05,5.68308569388666e-05,5.94376054243239e-05,6.1093737535144e-05,6.17131981928786e-05,6.12624054955046e-05,5.97527374832709e-05,5.7234287173095e-05,5.37934591504252e-05,4.95539567717672e-05,4.46780909558698e-05,3.93643238788742e-05,3.38379719915704e-05,2.83345363915481e-05,2.30780628289524e-05,1.82590235697171e-05,1.40166724958785e-05,1.04295964144785e-05,7.51587031982102e-06,5.24174149456776e-06,3.53594355909881e-06,2.30601869504234e-06,1.45338430755059e-06,8.84956472186427e-07,5.2044676469864e-07
1.80331944290795e-08,2.49304105891328e-08,3.3637850842393e-08,4.44328871114895e-08,5.76895872497141e-08,7.4000556019397e-08,9.43790975364255e-08,1.20568798136058e-07,1.55489972959643e-07,2.03848464077867e-07,2.72914286846327e-07,3.73436192325116e-07,5.20586581496876e-07,7.34732108470102e-07,1.04171826962105e-06,1.47228118313104e-06,2.06021184767657e-06,2.83905132637883e-06,3.83741568150687e-06,5.07350793792329e-06,6.54987145890932e-06,8.24981599413221e-06,1.01370274429664e-05,1.2159523200039e-05,1.42583119478567e-05,1.6379976227705e-05,1.84911638770841e-05,2.05919694745064e-05,2.27247202198601e-05,2.49749759343017e-05,2.74626884855768e-05,3.03233412221396e-05,3.36812097245548e-05,3.76191720777609e-05,4.21511390225573e-05,4.72035574292429e-05,5.26111544579845e-05,5.81291623597376e-05,6.34603073650938e-05,6.82909912521298e-05,7.23286568929844e-05,7.53322920898859e-05,7.71305532570374e-05,7.76262344516036e-05,7.6790166570572e-05,7.46503991716048e-05,7.12826388515792e-05,6.68054879315052e-05,6.13802583381501e-05,5.52117979741834e-05,4.85453661540949e-05,4.16556969428377e-05,3.48274151284202e-05,2.83295310689457e-05,2.23893193886003e-05,1.71715025994627e-05,1.27672243162387e-05,9.1945253883135e-06,6.409043415913e-06,4.32144896767642e-06,2.8172524706099e-06,1.77504498053863e-06,1.08053642895024e-06,6.35333070381685e-07
3.10217774196164e-08,4.28110809973928e-08,5.76265709192075e-08,7.58731197655588e-08,9.80696692033215e-08,1.25022668264851e-07,1.58114397636993e-07,1.99741111345141e-07,2.53937902538783e-07,3.27221451331677e-07,4.29658010933143e-07,5.7610907391821e-07,7.87511214076948e-07,1.09191243999141e-06,1.52484092344157e-06,2.12847743499896e-06,2.94911615933717e-06,4.03260442672457e-06,5.41788709301633e-06,7.12940661089971e-06,9.16978932492201e-06,1.151476464649e-05,1.41123749263821e-05,1.6888061430539e-05,1.97561253062229e-05,2.26365250565401e-05,2.547432239715e-05,2.82577596726649e-05,3.10303578266615e-05,3.38928493744102e-05,3.6992287406792e-05,4.0498141003026e-05,4.45681953522814e-05,4.93099946830323e-05,5.47456237634636e-05,6.07880591869541e-05,6.7235642265628e-05,7.37874882993723e-05,8.0077633559026e-05,8.57208506725121e-05,9.03599781013612e-05,9.37045358757198e-05,9.55535468083063e-05,9.58008038340528e-05,9.4426334773273e-05,9.14813895458568e-05,8.70745801025603e-05,8.13639195872049e-05,7.45548963241762e-05,6.69005435638363e-05,5.86975898894483e-05,5.02739293990348e-05,4.1966174581472e-05,3.4090293822095e-05,2.69114583050374e-05,2.06200318699093e-05,1.53189985700594e-05,1.10248752577655e-05,7.68062224022129e-06,5.17644702315035e-06,3.37334681787069e-06,2.12473849210085e-06,1.29306359453385e-06,7.60126652059078e-07
5.23420441967503e-08,7.21127072964241e-08,9.68530277416361e-08,1.27138463692378e-07,1.63662725517171e-07,2.07481179987324e-07,2.60417074274271e-07,3.25673984700248e-07,4.08698433907828e-07,5.18328261132418e-07,6.6823166034818e-07,8.78571004241421e-07,1.17770027413386e-06,1.60352739473618e-06,2.20397644943574e-06,3.03584191683987e-06,4.16134024819057e-06,5.64193505684197e-06,7.52959211585502e-06,9.85645779352505e-06,1.26248671235405e-05,1.58002827375738e-05,1.93099188308365e-05,2.30491769631242e-05,2.68965757821643e-05,3.07358191161259e-05,3.44814742021293e-05,3.81030024985106e-05,4.16411408664593e-05,4.52112282136854e-05,4.89900895981004e-05,5.31862880272866e-05,5.79973885245694e-05,6.35615432872658e-05,6.99132374610596e-05,7.69535106168531e-05,8.44428126372069e-05,9.20199655355583e-05,9.9244465572899e-05,0.000105653321942292,0.000110819801303967,0.000114401329801043,0.000116167654514958,0.000116006914981178,0.000113914106374274,0.000109970931293351,0.000104326589194848,9.71856947982134e-05,8.88039786617962e-05,7.94873000218543e-05,6.95870541556228e-05,5.94862088634147e-05,4.95742216075247e-05,4.02140367656006e-05,3.1708074322531e-05,2.42711602106066e-05,1.80165255335769e-05,1.29572771489509e-05,9.02165328956969e-06,6.07733410402962e-06,3.95884844990984e-06,2.49269423161558e-06,1.51657305436247e-06,8.91311870790804e-07
8.66224589365783e-08,1.19150187385645e-07,1.59693199273342e-07,2.09045322407026e-07,2.68092230688363e-07,3.3814847802836e-07,4.21523534214059e-07,5.22368431610844e-07,6.47851786303083e-07,8.09701760304904e-07,1.02611209705069e-06,1.32392182596902e-06,1.7408190062093e-06,2.32708955806598e-06,3.14617464692221e-06,4.27310852957037e-06,5.78991920774203e-06,7.77742318689585e-06,1.03036035174886e-05,1.34098613350452e-05,1.70976352648147e-05,2.13188034472937e-05,2.59734907561749e-05,3.09180860798085e-05,3.59843867743417e-05,4.10081317586318e-05,4.58623693054289e-05,5.04888896496804e-05,5.49200333758783e-05,5.9284004640875e-05,6.37894374753411e-05,6.86890382513542e-05,7.42269356913101e-05,8.05788911375332e-05,8.77975776456966e-05,9.57756318214188e-05,0.000104236459713718,0.000112757001156276,0.000120819037162693,0.000127878279388636,0.000133435826759391,0.00013709640640835,0.00013860244445053,0.000137840921774379,0.000134828274109387,0.000129684179535467,0.000122605942791386,0.000113851349197824,0.000103731330536018,9.26076170320447e-05,8.0887435180519e-05,6.90083945181706e-05,5.74111884326768e-05,4.65033983223313e-05,3.66220212008406e-05,2.80036467000343e-05,2.07692340718192e-05,1.49262583608811e-05,1.0386360805241e-05,6.99316972942046e-06,4.5535468287838e-06,2.86615785493048e-06,1.74329051978503e-06,1.02431260980117e-06
1.40609362085307e-07,1.93110919554563e-07,2.58306051390026e-07,3.37252731788452e-07,4.31014774643567e-07,5.41122683472228e-07,6.70354619553703e-07,8.23895480420701e-07,1.0109225385357e-06,1.24664819627706e-06,1.55480366134982e-06,1.97044035881492e-06,2.54272953147332e-06,3.33715173845738e-06,4.43613741591096e-06,5.93696761146812e-06,7.94574749709961e-06,1.05667046376103e-05,1.38870349873252e-05,1.79589405463601e-05,2.27820636215076e-05,2.82907212295507e-05,3.43506220446638e-05,4.07687024355352e-05,4.73172941871612e-05,5.37704331111218e-05,5.99465280688493e-05,6.5748813985049e-05,7.11938944102839e-05,7.64197734750676e-05,8.16681205486864e-05,8.72406188230864e-05,9.34351819218035e-05,0.000100473309566655,0.000108433477302648,0.000117205941395643,0.000126480959898603,0.00013577543318817,0.000144493824311734,0.000152010448283587,0.000157754669902623,0.000161280327393938,0.000162306165441192,0.000160723438102803,0.000156576742719077,0.000150030906656126,0.000141337996072043,0.000130814213883953,0.000118828893892,0.00010580051214369,9.21907698585504e-05,7.84887394099229e-05,6.51819591649233e-05,5.27177229324342e-05,4.14627699083085e-05,3.16711874278128e-05,2.3468256130229e-05,1.68533733772382e-05,1.17200454099197e-05,7.8870636328438e-06,5.13338923073158e-06,3.22997347895824e-06,1.96398959029137e-06,1.15370373769634e-06
2.2387824182013e-07,3.07010210774711e-07,4.0987762613104e-07,5.3383359250965e-07,6.80045777259076e-07,8.50119297483996e-07,1.04716492349454e-06,1.27737275541756e-06,1.55212994220247e-06,1.89069460872092e-06,2.32338309395491e-06,2.8951034037442e-06,3.66883368911223e-06,4.72829098577279e-06,6.17862105577502e-06,8.1436149153125e-06,1.07579478779529e-05,1.41534772289825e-05,1.84398537407887e-05,2.36815019273748e-05,2.98750118974735e-05,3.69325206573632e-05,4.46770302102399e-05,5.28542973486736e-05,6.11628716014253e-05,6.9299568735789e-05,7.70131636655639e-05,8.41556125214769e-05,9.07187728258183e-05,9.68460214309505e-05,0.000102812365687759,0.000108972943662564,0.000115687013874475,0.000123231086053943,0.000131719066795544,0.000141047733217543,0.000150881721325234,0.000160683883465757,0.000169786091868448,0.000177485282717509,0.000183143044146277,0.000186266773534493,0.000186556772136234,0.000183914556468012,0.000178419244019103,0.000170286887255015,0.000159829320351937,0.000147424348902952,0.000133500520200042,0.000118531268836259,0.000103028544675425,8.75267385688043e-05,7.25529512748583e-05,5.85866557987704e-05,4.60173802968912e-05,3.51109728269966e-05,2.59928757138431e-05,1.86518990231157e-05,1.29623858071507e-05,8.71841799565381e-06,5.67195107572215e-06,3.56751453545408e-06,2.16856064681889e-06,1.27354670629929e-06
3.49651313438991e-07,4.78784246810249e-07,6.38036534378748e-07,8.29051107374901e-07,1.05292043684237e-06,1.31101961140382e-06,1.60645643992832e-06,1.94619321872522e-06,2.34385290129086e-06,2.82318327187498e-06,3.42209015001438e-06,4.19701344003797e-06,5.22715167979435e-06,6.61762099579948e-06,8.50012763442508e-06,1.10293218844044e-05,1.4372969313042e-05,1.86947232005824e-05,2.41297811622317e-05,3.07559452856196e-05,3.85650918658807e-05,4.74419899617513e-05,5.71578912806609e-05,6.73846982476955e-05,7.77317251962012e-05,8.78017523930555e-05,9.72575128687023e-05,0.000105885500613643,0.000113642402442482,0.000120671285599749,0.000127279849951975,0.00013388070134706,0.000140902215226093,0.000148686257071715,0.000157393861580307,0.000166940319651784,0.000176976168700624,0.000186920827114663,0.000196043130412421,0.000203571188866477,0.0002088065365708,0.00021121720938983,0.000210491619415944,0.000206547557106191,0.000199503934465192,0.000189632194194857,0.00017730649496794,0.000162966670328663,0.000147098371226173,0.000130225204526075,0.000112902128038626,9.56997601371684e-05,7.91747303655172e-05,6.3828765575838e-05,5.00653619044281e-05,3.81551721861095e-05,2.82191190461142e-05,2.02330501145293e-05,1.40517876590319e-05,9.44586855051546e-06,6.14235790554842e-06,3.86189709396101e-06,2.34675062408404e-06,1.37782509593725e-06
5.35669907330031e-07,7.3244866118724e-07,9.74343171099297e-07,1.26321145827236e-06,1.59972406867667e-06,1.98446783964011e-06,2.41990157564108e-06,2.91320033487766e-06,3.47995050152595e-06,4.14859970065977e-06,4.96549733766902e-06,6.00021965157467e-06,7.35058083959153e-06,9.14625098147999e-06,1.1549298391947e-05,1.47494646240383e-05,1.89519144594047e-05,2.43559597779443e-05,3.11250605368168e-05,3.93511316804632e-05,4.9019239799779e-05,5.99811673011898e-05,7.19469455533689e-05,8.45015078084422e-05,9.71489933025668e-05,0.000109380756725808,0.000120756383244741,0.000130981885036871,0.000139967403200442,0.000147849029470635,0.000154965642317512,0.000161790788955301,0.000168829781755176,0.000176501081749178,0.000185026486691745,0.000194354845715417,0.000204138174810114,0.000213767817096145,0.000222464080088965,0.000229399394557335,0.000233826646448535,0.00023518394963403,0.000233155223845288,0.000227679917815173,0.000218920166719683,0.000207204271756419,0.000192968106091745,0.000176710633711596,0.000158969226354299,0.00014030976105566,0.000121320054531633,0.000102595202956019,8.47089886689327e-05,6.81735370394714e-05,5.33960772203179e-05,4.06442896626379e-05,3.00296870957616e-05,2.15131321346042e-05,1.49303682623573e-05,1.00306445844319e-05,6.51947510123705e-06,4.09735905516044e-06,2.4890023174727e-06,1.46093797928944e-06
