u_xy
0.000891937256249577
0.0008919372576795511
6.476955576906645e-05
0.000891937256249577
0.000891937256249577
0.000891937256249577
0.000891937256249577
0.000891937256249577
0.000891937256249577
0.000891937256249577
0.0008919372569018163
3.2269915600347166e-05
0.000891937256249577
0.000891937256249577
0.000891937256249577
0.000891937256249577
0.000891937256249577
0.0001602098266921785
9.37878679582657e-06
0.000891937256249577
0.000891937256249577
0.000891937256249577
0.000891937256249577
1.7761954869728658e-05
0.000891937256249577
0.000891937256249577
